campaign_id,audience
4bbbdf10-8457-48fd-8e9d-f41ce272bf61,ND_pink_27-32
8fdb1374-44be-4ecf-a75c-afbd60d4a2a7,ND_pink_30-35
1ba7ae4b-a430-4c11-b162-76f607c286b3,ND_pink_33-38
898f4214-8a7a-45a5-94ba-537ec072f917,ND_pink_36-41
93703759-645e-48a0-b940-a352c36f531e,ND_pink_39-44
43c91b3b-0695-4ca7-9788-00ce0b9fb60c,ND_pink_42-47
f785db92-38bc-4b77-b54f-ce95de7e76a3,ND_pink_45-50
cac0fee9-d5e2-4b40-92ac-fc7ddc212315,ND_pink_48-53
cb9b5cd2-7ccd-491a-9b00-7aa83d5b205e,ND_pink_51-56
4725f8ca-af89-4356-96e8-1cbafc552ee9,ND_pink_54-59
3cc8ec08-01fd-4423-8fcf-42c256e927e6,ND_pink_57-62
6a2c181c-1972-4a50-992a-7e5a7976e887,ND_pink_60-65
1e9b2d94-e0be-44ec-be81-a03154c8f9a1,ND_pink_63-68
7ff951c2-4c24-4d1b-8b1d-2b5ec94d4ab1,ND_orange_18-23
09fe1e26-e326-490a-9964-489c6764d31e,ND_orange_21-26
465b723b-073c-4e65-a8fe-eeb02f5615c6,ND_orange_24-29
246e6ece-c300-477f-b5ac-e866a7c3b7d4,ND_orange_27-32
ebf58daa-bced-4652-83e1-0c032520dd63,ND_orange_30-35
965cbc60-0ff6-4788-a3d0-a15232e1e26d,ND_orange_33-38
b081632f-d084-4e5d-89b0-19f3569be96d,ND_orange_36-41
85fb67b5-b3de-43a9-bcff-c1159299de69,ND_orange_39-44
af890192-380b-4d0e-b264-d489e79e2ff0,ND_orange_42-47
5ca6dde6-425f-4926-ad9a-6d09c9950f5d,ND_orange_45-50
52e16ed8-d2a0-4ded-b5a8-8f7b66c9bb80,ND_orange_48-53
30bdf2f4-1068-4802-804d-8a6407e31c1f,ND_orange_51-56
7fd29d78-aca6-4bba-9f04-76afd44cc271,ND_orange_54-59
e072dadc-469c-4148-bce3-8c988d8a4f9e,ND_orange_57-62
c42be93e-7f82-4bf3-a13b-f7b9044b0e58,ND_orange_60-65
e086f1db-17a9-4c43-8665-1f3430c918c5,ND_orange_63-68
8dfc202f-5617-42d6-9f81-80c49010f681,OH_red_18-23
df6dd55d-5818-4790-9914-563fb842d1f5,OH_red_21-26
34f49084-3a39-43a3-8706-456d1696ed06,OH_red_24-29
4a782fe7-1b57-424c-949c-bc82e4f2254b,OH_red_27-32
4080a7ae-5bd9-4458-a476-32c963769dbd,OH_red_30-35
ea4d1ede-9861-47f2-ad83-ac30143c8f2d,OH_red_33-38
695a5239-7fef-4bc6-9ab8-ffce2bd5e771,OH_red_36-41
b117d20e-7f3d-4c70-bd4d-d76dc177ff7f,OH_red_39-44
37a74cb3-5f5d-463b-a8c8-162030b983fa,OH_red_42-47
544eed2f-584c-4fe7-8dc0-f4a715782bff,OH_red_45-50
72469187-7492-457e-becf-32a2949f7a50,OH_red_48-53
91dc59fe-019b-4f98-860a-2a2d872b8247,OH_red_51-56
509c8f43-3bf3-4dd3-beea-83bba9f21881,OH_red_54-59
45cd6dd9-0202-483e-b669-3a88d4dc1981,OH_red_57-62
3a8fae07-dd38-49f1-a705-d8ced0d22985,OH_red_60-65
a837431b-e1de-4952-994c-04e21e2ecca9,OH_red_63-68
9ce5b669-0ff6-4f58-802b-16a5171a32c5,OH_blue_18-23
cedddb89-e98b-43aa-8ce7-90d863ba8b36,OH_blue_21-26
fccaae03-b629-4105-b68d-1ebd3663ed9f,OH_blue_24-29
9944d982-569b-448e-b3d7-3503f82da22c,OH_blue_27-32
c80e0a5a-b0da-48e1-85b4-485aa32059a3,OH_blue_30-35
ac23ee1a-4745-48e7-88cf-f3836fbe3870,OH_blue_33-38
7ee4fe6c-0f9d-4c90-9156-eaaccf8cdb7e,OH_blue_36-41
287f8090-3499-4054-a0c0-1fac41811b54,OH_blue_39-44
69e124e6-60bf-4e98-b270-ed82354aa69b,OH_blue_42-47
4d16f8ab-2579-432e-a743-0ae2f2c4336f,OH_blue_45-50
be6ccfb7-ae3b-4cda-83dc-14273c0585dd,OH_blue_48-53
0db4b930-40c1-4902-87ab-9a12ec4640be,OH_blue_51-56
18d652f5-02b0-4e38-9a3a-6c86c8c884fe,OH_blue_54-59
a477ddad-477e-4aa2-b371-2d4e997b0303,OH_blue_57-62
e126c55f-db2f-4fa2-a5c3-6bed373a411b,OH_blue_60-65
6cfe419f-48b2-4f08-ad45-70e58cb5a6ea,OH_blue_63-68
6712f471-62cb-4894-9c2d-b8ea1bc4f55c,OH_green_18-23
875f7c55-cd4d-4ccf-a9d8-24a44988c507,OH_green_21-26
f704c1d8-cca9-461e-9eff-e3c08e15f64f,OH_green_24-29
b29640d2-9967-456a-b8f3-db969bc15af6,OH_green_27-32
b3c4ce66-3ef2-4e66-b826-b1f21d9230c5,OH_green_30-35
9eb3c318-ef81-42e2-8e33-f91271c2d124,OH_green_33-38
62629a88-3109-4e27-9fe3-2d24e14013df,OH_green_36-41
beb5596a-0fb2-4d86-9139-ee8a1fc5ff74,OH_green_39-44
aa2da15c-c0fa-4939-abaf-09a306b1b8b5,OH_green_42-47
b6a0abcd-5d19-443c-9b7a-9a201e9e5258,OH_green_45-50
c8eb906c-6e98-4c2f-b427-20334f33e9f6,OH_green_48-53
3004438e-0aae-4c26-a4ba-dca28abf9033,OH_green_51-56
35b2b7f6-db02-4678-b3ff-43c7caba21da,OH_green_54-59
32191412-bf48-4d07-b038-2152c29169e7,OH_green_57-62
b19cad73-cdd3-4f42-a537-4ecfa5cefbcd,OH_green_60-65
2e617b9f-3a2b-4233-bcd9-af075ce0fd88,OH_green_63-68
7a81907f-a66a-408b-92ae-9ba9d0fadbfc,OH_black_18-23
8d1e4473-0431-4a48-911a-2a069b703b54,OH_black_21-26
4e260004-7e84-4383-9c04-b020479364e1,OH_black_24-29
3e90bc72-64c1-462e-b94e-96f5e77fc485,OH_black_27-32
6d0b4632-c109-461c-9325-b09ca68e79ec,OH_black_30-35
cc5f7cc6-346e-44cf-b889-143879e761be,OH_black_33-38
23541ac0-6cc0-4466-9015-180dd520119c,OH_black_36-41
c9b7f800-4233-4f07-bfda-b21468553eb3,OH_black_39-44
ce19080a-0eb9-4909-991c-213d3906eb03,OH_black_42-47
ae204fb4-b11b-4b31-a022-c1a25b0446ec,OH_black_45-50
b4f9ee9d-5816-4f38-ad5a-95a3658a8021,OH_black_48-53
ae066a3c-90c8-4133-b4f0-aca2679c4ab7,OH_black_51-56
7eabd673-31af-45e9-9d4e-92d45760a39d,OH_black_54-59
5b7a1d12-1aa8-4bba-8a2e-80788abe3569,OH_black_57-62
de007983-a5d3-4fdc-9ad7-fc2cded63ea5,OH_black_60-65
d6d55cdb-a41d-4f09-84ac-4c80d8bd2e63,OH_black_63-68
8b1a7468-25f6-40b3-930d-841fb7def560,OH_white_18-23
75642131-a492-4583-97e9-b73d3929044e,OH_white_21-26
bef9bef3-bdbb-4553-a850-4d386464660e,OH_white_24-29
05f98cac-c49d-431a-bee1-6646aa1b6238,OH_white_27-32
f27579f4-ad9d-41f0-bfc8-c46d6da76a23,OH_white_30-35
5fb88b4e-c49c-4aea-b51e-efc691e52521,OH_white_33-38
cde33110-9f96-4488-ad2f-8bee3eb37d36,OH_white_36-41
5478e8a9-34cb-4e7e-b79d-cfc46804d85c,OH_white_39-44
50aa2045-821d-44e9-b127-b4cc3e8b7fc3,OH_white_42-47
ab2a7d00-1333-462a-981d-b8503c57bd77,OH_white_45-50
074b1a5c-feed-4e7f-a7c4-b41f0ed5a096,OH_white_48-53
4bb84df4-d6ed-495e-b8ff-ef296d0e4225,OH_white_51-56
7484ba20-4319-47bd-bd68-a99f39b77908,OH_white_54-59
b65acbe7-94f0-4176-b6da-00ac0b5bbe54,OH_white_57-62
0533fb18-1623-439c-9dfc-80e53385e72f,OH_white_60-65
dc96d698-7d68-4a6b-8df5-1c8a7bcc2eb4,OH_white_63-68
b828174d-9392-49f7-b8a4-f1e64297f5ad,OH_brown_18-23
8dd0703e-4d24-4064-b78e-5d0c30b29b8a,OH_brown_21-26
6ebba3b4-e4cd-4239-a4f0-2036f09c9f52,OH_brown_24-29
0febe84c-fc7a-4248-80a1-ed0f115e0100,OH_brown_27-32
1edc9e7a-c878-466b-9d67-4abb17b5fa95,OH_brown_30-35
f971decf-c1e7-43d1-b5d7-81dc7035ddee,OH_brown_33-38
27882fd1-ac05-44d0-bed2-8d7840370efc,OH_brown_36-41
decdcb6e-1c97-43c7-afcd-c99771344a15,OH_brown_39-44
0ab24665-5d1c-4c96-996f-b84bafdc7e49,OH_brown_42-47
3de3a89e-bca2-4912-aa0c-9aa8657156b8,OH_brown_45-50
2b80adff-2539-4494-9303-54c3e294f799,OH_brown_48-53
e7075d79-a582-4c13-8670-0fefa5cc2bf6,OH_brown_51-56
574ca665-194d-4213-9bd6-461a58ef3e01,OH_brown_54-59
6461f1e4-7f6c-4473-aa34-6b090d73f49f,OH_brown_57-62
5f1e005d-c191-48cc-b00e-d7dd0bcd3693,OH_brown_60-65
00967f82-1c3d-452c-988e-2ecfdfbc5131,OH_brown_63-68
d5211a17-1f3d-47b7-9618-887ad2ed452a,OH_purple_18-23
bd43323b-9aac-4e5f-b6db-9c5f469f0a10,OH_purple_21-26
99f80c0b-fc56-47d5-9a8d-7e9b9f9426d4,OH_purple_24-29
d12146e7-7acf-4543-83e7-42781e2d5ff0,OH_purple_27-32
a35fc137-a4e8-49d9-894d-77ad0a4114d5,OH_purple_30-35
699d8379-f738-4c0f-8e87-8280761f38ed,OH_purple_33-38
b5075313-172e-40fd-a6be-54a87bf080f9,OH_purple_36-41
1e7bd94d-d6d4-4321-8270-dcbec097e7df,OH_purple_39-44
8259266f-65d7-4eea-96a3-d646b8ba34b9,OH_purple_42-47
cae5e66a-2352-4962-8024-d15f71ddf6ca,OH_purple_45-50
492d2e7f-29b8-4296-9415-7a514b1b0342,OH_purple_48-53
6d970519-694c-4562-8fa5-6ac61f30f8a3,OH_purple_51-56
03ef612b-927f-4538-8595-114defd5c919,OH_purple_54-59
d9b3a6ad-a81f-4b98-a57f-71fb2be63010,OH_purple_57-62
ff5a236b-ef48-4c8f-91ab-fb87a6880a2e,OH_purple_60-65
b5e35f6c-7f0a-4bef-aad6-f1f10094f5a2,OH_purple_63-68
5ec4f0d3-8154-49fc-b091-f6c839b0d393,OH_pink_18-23
6c8d997e-a09c-42ce-ac55-47972cdb9ee9,OH_pink_21-26
39f269c8-dae5-420e-b599-8678434ec671,OH_pink_24-29
16e5d196-f5a4-4648-bd1d-0c678370163d,OH_pink_27-32
970c5e79-a52c-4812-a2ba-aa052343fba3,OH_pink_30-35
6c19a4e4-36af-4c43-bf1a-79fb5b9f1ee2,OH_pink_33-38
4c90df8f-cc7c-44d8-8166-8295a36971c0,OH_pink_36-41
fbf4a946-b37b-404e-8ce1-8748c071a114,OH_pink_39-44
e364bd18-0d43-4a18-b299-fcf1929e1356,OH_pink_42-47
2ad05e2c-a8f3-4220-8a2d-2485ca6c6526,OH_pink_45-50
c245bc42-f4e9-45a6-9cd3-0f01446e6f8c,OH_pink_48-53
635c693d-c420-4261-89ff-4bbdfdf6ad86,OH_pink_51-56
5d6e24d8-e37a-4b42-975e-fca0da18b12f,OH_pink_54-59
5bc5b69c-5cf0-4336-b5d7-d08960037db7,OH_pink_57-62
debc745b-3ba9-47d3-8fbf-af39bed0859b,OH_pink_60-65
b8bc975a-0f8c-4b65-bdb3-28d16947e4c1,OH_pink_63-68
bb57e846-51d5-4ae2-af79-f76a6e022b04,OH_orange_18-23
c449f21a-8588-4998-879f-b882592534c5,OH_orange_21-26
885b14cc-3d1e-4047-91ce-8a795e3e68c4,OH_orange_24-29
2c2ba898-7afb-486a-9f15-be15ef4c9315,OH_orange_27-32
920126ab-b26f-46b6-a2d2-186b8228c4d2,OH_orange_30-35
840e7010-688b-45c4-9c7e-364d2b0f1b25,OH_orange_33-38
dec38eb1-69bb-465d-89a5-9414983af6c5,OH_orange_36-41
327d78c4-2f68-46f1-a238-5caacba391ea,OH_orange_39-44
6abf9b02-8a8a-4888-9d8e-5ea49ca33054,OH_orange_42-47
b271370c-b442-4cd0-b46b-0db831add516,OH_orange_45-50
1d5d0076-8000-4a04-ac55-7f69b0c6ca9c,OH_orange_48-53
b44cceaa-0482-4df9-a45d-e0802e9c18af,OH_orange_51-56
d23f84a2-1edf-4bac-9112-c65d561abad7,OH_orange_54-59
34b5b7e5-e2f2-4cd9-af27-99ae7f591a3f,OH_orange_57-62
c9c3af79-2126-4315-9095-b61cb9a9d8d0,OH_orange_60-65
4506fc64-83f8-449d-b69f-1650b19f7683,OH_orange_63-68
064180ab-f445-408e-8d8c-276f1c695832,OK_red_18-23
d4d63a4d-432b-4d0b-9b6b-9fd4ce1b88f8,OK_red_21-26
745d38a8-918c-4f6c-8ea9-becf9eac2772,OK_red_24-29
788ab5f8-fa1b-4fc9-82e5-b104d58ef4ea,OK_red_27-32
87cac330-5954-42c2-a4a2-53ab75ed0505,OK_red_30-35
270b1925-4b9f-44f8-b78a-d6752fcff007,OK_red_33-38
c7494be6-321f-4637-b668-1f87dba40206,OK_red_36-41
48b28381-fdb1-434f-af0e-08a3cf080d5c,OK_red_39-44
e8aa3a05-bd18-407d-a4e1-ef846ca6c540,OK_red_42-47
841f653e-f12b-4ab6-a1ae-674b597f8035,OK_red_45-50
a1527ed7-6704-4874-8958-466885a8909a,OK_red_48-53
dc183dee-cd8a-4c4c-a012-ae759b8b24b2,OK_red_51-56
a8a60c24-782e-4d0f-a588-411c4d0d0ee0,OK_red_54-59
ef8380a6-a1a1-4e98-9660-ba47e13affaa,OK_red_57-62
3c5d3570-ed38-4b97-b5eb-19f8a624debe,OK_red_60-65
6cd35ab4-dba7-4782-be9e-6d2a2a57c8f4,OK_red_63-68
5227ae36-c7bf-4920-b95b-35d9b9853f69,OK_blue_18-23
0082b942-9ebf-4c54-a2fa-1f3dabe33f2e,OK_blue_21-26
40e42fa1-1e91-4ece-9ff5-f6163aec2538,OK_blue_24-29
7b8815d1-f5a1-434a-8fb2-a4bff7d6c2cc,OK_blue_27-32
a23a5e0f-b8ce-4f75-a437-d2beff71eece,OK_blue_30-35
f70377cd-764f-488d-bbd3-adabfadcdef3,OK_blue_33-38
1be2c95d-f300-47d0-96aa-9d6a3b9d7e5b,OK_blue_36-41
bf1b5fee-55f8-46bd-be97-a3a03e11bb96,OK_blue_39-44
56675b86-c7aa-4198-aec1-d7d38b0baee6,OK_blue_42-47
e79e65a0-0f73-4a81-8909-78b140b7396a,OK_blue_45-50
21c71aad-fe86-46aa-aa65-548fae4f6e2d,OK_blue_48-53
9822f299-9338-46d6-980e-d871e10e91a2,OK_blue_51-56
632fae99-9c47-439a-932a-5402c46ad8a4,OK_blue_54-59
8be3d811-e091-44b2-809d-1565e655a797,OK_blue_57-62
c6acd630-9e8f-4708-89cf-359cbcb5702a,OK_blue_60-65
6770dbf6-04cc-4512-869a-7577bae43b3f,OK_blue_63-68
670f09d9-14bd-467f-b53b-3bb022b6052a,OK_green_18-23
c3004a0d-3bee-4b8f-a693-8d03b70f0df1,OK_green_21-26
bef53565-99a1-4a5a-9915-50e6e79b4052,OK_green_24-29
59fa0426-b2cf-402d-b5d9-9b4be6c39e5b,OK_green_27-32
259ac7c7-2456-4a94-a3b0-661bfae9e41b,OK_green_30-35
26b85b71-108c-4b8a-b40e-f21719cca02a,OK_green_33-38
da9ee50b-f9ba-40ba-8d9a-fd24769bb8de,OK_green_36-41
d2a6fe2d-5206-4096-b2b0-ce09cf92cc51,OK_green_39-44
1aa74f96-c026-456d-8ad6-9d6b474a055b,OK_green_42-47
edfb792b-0796-4a51-a974-ab757aefa58f,OK_green_45-50
f75cb670-db43-47f5-b0b3-074e18f91256,OK_green_48-53
4bb9af87-e7d4-4fcc-87df-ada8b69328fd,OK_green_51-56
ca73baa4-7999-4975-83e4-c1cf0f32ddec,OK_green_54-59
af715bdc-fb5d-48b1-a30e-0225b1cd46a2,OK_green_57-62
b321e4d7-04ed-48d1-bd96-fe26d7177388,OK_green_60-65
1945fc81-028c-42be-802d-94b17cd2deed,OK_green_63-68
3ef49130-0e20-4ed3-ab1f-aeaef2fe5ec0,OK_black_18-23
d56d98fd-70e1-4f74-a8ba-065fe12c9642,OK_black_21-26
e502ba16-42ba-4e74-8e80-c14198604188,OK_black_24-29
7ce8274e-181a-4e0d-9bce-93db52d01c3d,OK_black_27-32
6f8aaf71-61d5-4f1f-aa1f-a90c405b00d2,OK_black_30-35
df5c930a-0754-4fa9-96f7-899b6d091a31,OK_black_33-38
17886c05-c04f-4f2c-9737-ea66c1f66f8d,OK_black_36-41
4b2d90ac-bb62-492b-a6da-17f02c969d24,OK_black_39-44
b15daee3-098c-48fd-90a8-580edeb85bd2,OK_black_42-47
79cc3b46-a013-4e37-b718-ac33efe799b8,OK_black_45-50
3a09cc6b-a02e-40af-82fd-f3c32501e375,OK_black_48-53
79665477-c51f-4c2a-94b8-cf4a1fef9478,OK_black_51-56
67e45ba5-2fd7-4293-b3d3-93c36c51dad6,OK_black_54-59
322f923a-2f29-4737-af15-ef20a6319569,OK_black_57-62
9c355dd6-3a31-41eb-8c55-08a35ea459bb,OK_black_60-65
23fda7e4-165a-4e3d-bfc5-562ea5e68c97,OK_black_63-68
df14225c-db08-4be5-9584-c2fd1a4a4b54,OK_white_18-23
718c32c2-df24-4ce3-a452-68e398898111,OK_white_21-26
88096151-40ca-4169-86b0-40fdd4deaf5d,OK_white_24-29
5b50f8e7-4480-4212-a2f9-fcc78174b788,OK_white_27-32
78f638c5-4ea5-4cb5-9320-ce0699073a5d,OK_white_30-35
a5213062-6658-4a3e-915e-c0bbac91ffee,OK_white_33-38
d02ff9b7-25d4-44f3-affb-ff7dee486d22,OK_white_36-41
aef8b26e-d9d2-4d5c-bd35-7170fc2c7566,OK_white_39-44
5691dd1e-6afe-4dcd-a06e-058d17df2d92,OK_white_42-47
012df103-b5b0-4faf-88d0-9180502aa801,OK_white_45-50
f5495753-fa5e-433c-81b9-d708fd2ad383,OK_white_48-53
2717ef2b-c2c3-4e88-b1df-8ba3462c1a24,OK_white_51-56
3d3c7236-acfc-41ad-a1b9-2f83120524de,OK_white_54-59
6fa989b3-cd72-4d24-87ac-d4d0b3c96abb,OK_white_57-62
2a93dffa-1405-4fc1-aa9b-4deb71995551,OK_white_60-65
8178c43c-9945-4ad2-8849-569dce8c024a,OK_white_63-68
6a4b1b0a-c32e-4829-a588-e2a17023656e,OK_brown_18-23
fd2d9097-57cc-4383-b9d1-9ee58e47c460,OK_brown_21-26
d597993c-655d-467b-bbdb-a3584680b1b7,OK_brown_24-29
fe29af64-fc03-47ba-bf18-99f55967876e,OK_brown_27-32
a5a2e544-d8f2-4e9b-a8e8-5aca9d3eee94,OK_brown_30-35
242665bd-36db-4c97-992d-e23f3a553487,OK_brown_33-38
41f4cba2-4d66-4dd4-aaf3-296a020d0371,OK_brown_36-41
7d240580-2369-4b24-b468-3a07d98db99b,OK_brown_39-44
428bc2f1-befe-41dd-bce6-c6438fc743f1,OK_brown_42-47
5add68f3-f40c-40b1-bdc8-aae22786f2b4,OK_brown_45-50
e1a19cc2-64f2-40e4-9475-0301154e9dd9,OK_brown_48-53
dd153ad3-3e18-460a-8fae-588b758a0285,OK_brown_51-56
abd8f399-0030-4ab1-8e3d-5acf9b5ca3dc,OK_brown_54-59
23efa4e1-dd68-4460-b979-c3ccc8b97c87,OK_brown_57-62
745befe8-3d4f-4784-b84c-f3700b41e2cf,OK_brown_60-65
d205a64e-e8f0-4bc6-ae89-708f880caa40,OK_brown_63-68
e0c30931-d4f9-4115-8bb4-7314b2fcdd85,OK_purple_18-23
afc1dead-52f2-452b-b8bc-084af18009d8,OK_purple_21-26
ab7a70ab-29c0-4962-ad2d-d00b5d14985a,OK_purple_24-29
b0db6937-6452-4ed4-af9d-def3486b7e04,OK_purple_27-32
ac970ea1-4cc9-494c-9fc9-48370b2f9083,OK_purple_30-35
8e9e888b-da7d-492c-9219-aa4dfc347f02,OK_purple_33-38
bdcef14b-f5c5-4c1f-98c5-996813648c32,OK_purple_36-41
f8630f26-e0fb-4ecd-97d9-ab39761ccd5a,OK_purple_39-44
82ebea00-2efe-42a8-8acd-93e05fb3acf7,OK_purple_42-47
6b4fc91b-0070-4533-8725-2dcc2d1e3430,OK_purple_45-50
d3385ead-0646-47f5-99f6-559b2fd573ca,OK_purple_48-53
b1d92d81-1470-4ed3-acdf-ed7bd21c4808,OK_purple_51-56
690e7d25-8ee3-4766-aad6-0323a32ab025,OK_purple_54-59
7bffceae-8182-4350-948a-c9d5ecb47f8d,OK_purple_57-62
987b372a-4451-4f03-9bcb-9cad9be908b9,OK_purple_60-65
292b9c20-c2a4-4a94-b7c9-a2f439479756,OK_purple_63-68
3f570031-3d08-49ea-bf55-7667e9187862,OK_pink_18-23
0dd11ea7-d640-430e-9d8c-d31a32eb7718,OK_pink_21-26
afe4c8cb-1f35-4a4c-8342-5ea8a516f2e5,OK_pink_24-29
a0d60cec-8619-4d91-aace-d267af245922,OK_pink_27-32
a45e86c7-364a-4a27-b255-4bc2fcb5610f,OK_pink_30-35
9d7bdef3-754c-43ee-a327-0033cb6eac2e,OK_pink_33-38
ce90c4da-74b0-428b-b7b5-eb4f657b472f,OK_pink_36-41
c9b06ec6-eed8-4b13-91ec-7ce4ff1bcf59,OK_pink_39-44
11d4f275-28f3-40a8-ba11-556e6403bf3e,OK_pink_42-47
c8d86fea-c3c5-473b-bb62-5112608cf5c3,OK_pink_45-50
eeb898d9-3130-4691-906a-7e155f877ca6,OK_pink_48-53
a2eac70d-64e0-474d-a11f-368175538cac,OK_pink_51-56
62762974-8cc5-436e-88a1-27ccb4e4fcbb,OK_pink_54-59
df004db1-67d3-46f2-9fd3-8db7e1320be2,OK_pink_57-62
826e2160-3ab3-428e-8f97-b8dbe62f7016,OK_pink_60-65
17095e26-1a23-4df1-9474-d6d226fd8b19,OK_pink_63-68
145ba354-7398-4c45-92c4-cf30c7df0cd4,OK_orange_18-23
8adef4cf-bb9a-4651-82ac-644161b0dcdc,OK_orange_21-26
1d199cdc-f61e-41c1-82cb-24f0bc457637,OK_orange_24-29
9001c0a6-fb89-47bf-9217-990821c3c9f1,OK_orange_27-32
5d3ef2c6-d587-43ea-a171-dbed6ee6c59f,OK_orange_30-35
fda3e238-5b99-48c3-9c16-11b8865279c8,OK_orange_33-38
7ef7271a-7f61-4425-a235-ea15dd6982bc,OK_orange_36-41
0a53d65c-054f-4151-9259-5b21ef65af58,OK_orange_39-44
6bea5948-a9e8-4773-b68f-9a197e4ace76,OK_orange_42-47
dd7aef29-1fd5-44ce-aeaf-ddcd37bab878,OK_orange_45-50
5029d683-421e-440e-a6f9-589be9bb62e6,OK_orange_48-53
3862c4c5-8d02-472c-b058-6bd6be496d90,OK_orange_51-56
a12731fd-0f21-48f3-a092-a58189ca8748,OK_orange_54-59
e0818f33-410c-408b-9416-abb6aabe6896,OK_orange_57-62
15832b1d-79c6-44bc-9164-62e7c22c7715,OK_orange_60-65
d4d5f926-ae6a-4c17-acf1-48fded590bfd,OK_orange_63-68
d9c86ab8-5904-444c-b708-4c4587e7e16b,OR_red_18-23
e04f1da8-87fd-49ae-a515-93425b687ed6,OR_red_21-26
52c2934c-25b6-4bd1-b92c-e554d468d794,OR_red_24-29
0d3a631f-5220-44be-ae4f-6f3b9fd63872,OR_red_27-32
555dec6c-1377-4d2c-be52-fd078ffb1fdc,OR_red_30-35
4d4965b0-1db4-4708-ad6c-69e359e73001,OR_red_33-38
cad6e7c8-a954-4a97-b1b6-cfbbc0e7d58c,OR_red_36-41
fc023da8-3792-4d8b-9013-092ce2ce79d4,OR_red_39-44
d6a64127-8fd8-44ba-90a4-2d16950e5505,OR_red_42-47
6549dddc-0af4-4133-a550-24f5cc8ad805,OR_red_45-50
cf659a93-095b-4cf3-bb68-677d9f62f92d,OR_red_48-53
c030686c-4ead-4909-876a-5bf658a40365,OR_red_51-56
b9786905-d0cf-4c34-9b5c-2345f8082a34,OR_red_54-59
1c580e62-b219-42da-bd79-df8e55daafa3,OR_red_57-62
28f9d54e-5378-4da4-a42b-557da20d6bc7,OR_red_60-65
665da71c-17e0-4c69-9749-454f90af26df,OR_red_63-68
b441788f-fd5d-474b-8775-00eadba385a7,OR_blue_18-23
c7658369-55e9-4b3e-8358-276daac09a69,OR_blue_21-26
f34975e6-6b39-47fa-8972-ad3d43699423,OR_blue_24-29
4ed7b5fc-bb75-4af9-b0f9-a488f01dd2a4,OR_blue_27-32
72daed04-f6ff-44ac-bbfd-5710cc2e612a,OR_blue_30-35
ff1d7a54-1560-4cf2-86d7-c04029682755,OR_blue_33-38
16cd3f85-1069-4ec7-b120-2aa2c796cf9f,OR_blue_36-41
b1c357cc-bc4e-481d-95a6-918ad56e3068,OR_blue_39-44
e616d610-0ed6-4f4e-99bc-67f58bf0667c,OR_blue_42-47
fff66639-e804-4203-80c0-17e5004b6e21,OR_blue_45-50
311e5859-6dcd-4553-b0c0-7b537a1ea1b8,OR_blue_48-53
3860aebd-9fa0-465a-8aca-76b8941b94e8,OR_blue_51-56
6b8837da-1f1e-4335-9b3a-0b087e2b266f,OR_blue_54-59
b3d3826b-14f0-463f-81bb-c5d6b91c4ed6,OR_blue_57-62
01e50221-7d01-421f-89b2-a9e557388f95,OR_blue_60-65
216cb07f-ea72-482f-8327-21f998228cd9,OR_blue_63-68
766b08ef-2ddb-42f9-8c5a-542db48d3d7e,OR_green_18-23
7bbd1259-8854-4ed5-a724-55a5acbb0c77,OR_green_21-26
2f89ad58-43f9-4975-971e-0c81778863bb,OR_green_24-29
ce715eb5-e40e-49a5-8b48-1f035d9284a3,OR_green_27-32
d96e8872-d502-448a-aab9-aebc0503b416,OR_green_30-35
8575439e-8350-4141-820e-0c8fb70bdad3,OR_green_33-38
953a55aa-fa36-48cc-a347-333f272df723,OR_green_36-41
861b1012-7ae2-450c-8b5c-e07fa9b7ecd7,OR_green_39-44
c376df90-2394-446d-b927-1c8e981dd78a,OR_green_42-47
18312794-fbb6-4a71-a1e9-9f82e1d922ac,OR_green_45-50
36d5bcef-5450-4274-bea2-2f0a5e57a1f9,OR_green_48-53
18ebb805-df52-409b-a0b4-791a9f752da9,OR_green_51-56
16745033-b489-45a8-a922-952091b77231,OR_green_54-59
27a1851f-1985-4a12-9a10-9554c884fad1,OR_green_57-62
f5327e62-d2f6-46a4-b638-026d181964ed,OR_green_60-65
00a315d1-63e4-4cb2-9acf-aa5e7fe9b87e,OR_green_63-68
47c7ea0f-64f4-46a3-9691-bf5638385246,OR_black_18-23
593985ce-e60f-4c50-9ffd-36915257ae57,OR_black_21-26
d1b8ce5d-226e-42a4-b352-e7ed0613ab24,OR_black_24-29
77a48fc9-e911-4223-8b28-00bb2dd76d7a,OR_black_27-32
67f864e0-3bdf-4b5a-97b2-6055155d7687,OR_black_30-35
2fde5631-9008-4328-891e-66d6781dcb19,OR_black_33-38
f2088a08-23ca-4017-ae2a-70d23e7a5bcc,OR_black_36-41
82f2a41a-f520-4f20-8943-36a758acb95b,OR_black_39-44
61c51545-3a43-4ca7-b06d-d64275fbc08a,OR_black_42-47
583ba376-2ad4-4529-89c4-ec2bb32ab96b,OR_black_45-50
7d78c69d-593c-4b24-8047-89b5265a53f1,OR_black_48-53
f0e91882-3c04-4c77-a9a2-fedd0136bdb2,OR_black_51-56
7d9e9955-01aa-4899-ab10-9afe0fd9d4d3,OR_black_54-59
fa028b0f-2ecf-4ac6-9ffa-7a84fac70127,OR_black_57-62
d37d95b3-eae4-4e29-b730-13057ed51cdd,OR_black_60-65
d8deca67-1bcc-47af-a407-255bafff5227,OR_black_63-68
